authorId,name,url
33553295,J. Wallner,
143728959,Arnaud Durand,
39310328,A. Durand,
2217125,Johannes Ebbing,
30074849,J. Kontinen,
1696405,H. Vollmer,
2469517,P. Faliszewski,
5689289,E. Hemaspaandra,
145200357,J. Rothe,
153917562,O. Watanabe,
15552652,M. J. Jansen,
144363573,R. Santhanam,
1740428,L. Manzoni,
3612718,Stephen A. Fenner,
143659735,S. Homer,
49890994,Y. Zhang,
3024103,B. Johannes,
144264797,P. McKenzie,
152387111,Jos,
1714114,Patrick Koopmann,
1790225,L. C. Gaag,
145240182,P. Lu,
47666180,H. Chen,
7668712,Fabio Gagliardi Cozman,
3358691,D. Mauá,
1861340584,Markus Ulbricht,
1681333,G. Brewka,
47939247,Fengming Wang,
73044647,F. G. Cozman,
2921490,Bruno Grenet,
1759532,N. Portier,
1707463,Patrick Scharpfenecker,
1698770,J. Torán,
46697922,Jianyi Lin,
1784772,Stefan Borgwardt,
39352108,Anja Rey,
3062563,H. Fournier,
2780049,Guillaume Malod,
1891521,S. Mengel,
3355061,Rémi de Joannis de Verclos,
1746405,Holger Spakowski,
145054761,R. Tripathi,
145581400,O. Watanabe,
8858887,Thiago P. Bueno,
143844870,L. Barros,
51452521,N. Vyas,
145711581,R. Williams,
1743196,E. Viola,
2037060,R. Chen,
2347317,V. Kabanets,
2683148,Jeff Kinne,
1708706,Dmitry Itsykson,
144010385,D. Sokolov,
47678518,Nikhil Balaji,
2336272,M. Shirmohammadi,
6878841,J. Worrell,
1747418,P. Liberatore,
2061243,S. Tarasov,
143949335,M. Vyalyi,
2980764,Umut Oztok,
143680053,Arthur Choi,
1700031,Adnan Darwiche,
47872221,D. Holden,
2624289,A. Beygelzimer,
2937530,Yexiang Xue,
1399280285,J. Kjeldgaard-Pedersen,
3215910,Peter Bro Miltersen,
3213139,Radu Curticapean,
1696160,J. Gudmundsson,
145646367,J. Mestre,
2433997,Taso Viglas,
145494759,E. Bach,
35462679,N. Ryan,
2942725,Sven Kosub,
1754436,Laurent Lyaudet,
35179917,P. Dutta,
3200219,N. Saxena,
2300795,Christopher Homan,
143686063,R. Greiner,
50166720,J. Torr,
3401590,Y. Aharonov,
28313741,D. Rohrlich,
1741169,H. Bodlaender,
1717013,J. Köbler,
2872350,Seinosuke Toda,
1678332,L. Stockmeyer,
1944330,D. Modha,
1763166,F. Angiulli,
1398805067,R. Ben-Eliyahu-Zohary,
1693628,G. Ianni,
1749050,L. Palopoli,
72431510,Thomas Eiter,
1698004,T. Thierauf,
1737337,U. Schöning,
48022529,M. Maher,
145471720,I. Rooij,
2127462,M. Ulbricht,
81358332,N. Donselaar,
2516122,R. Beigel,
144705289,R. Chang,
20996436,S. Aaronson,
49843672,C. Bourke,
1779497,A. Kawamura,
1797608,H. Ota,
2895884,Carsten Rösnick,
144983931,M. Ziegler,
52437839,Doktor der Naturwissenschaften,
9107719,D. Yellin,https://www.semanticscholar.org/author/9107719
1739303,C. Demetrescu,
1688493,G. Italiano,
32771457,Paul A. S. Ward,
143704878,D. J. Taylor,
1734541,P. Sankowski,
3849208,Stephen Roller roller,
1719419,Alexander D. Stoyen,
33584948,P. Petrov,
8602563,Shenghua Liu,
1717004,X. Cheng,
1794976,Fangtao Li,
145263647,A. Nepomniaschaya,
3380344,D. Martin,
34068639,C. Gould,
38319925,Z. Su,
1730296,Premkumar T. Devanbu,
38303910,Susan Horwitz,
2994002,Kathrin Hanauer,
1388006865,M. Henzinger,
1408495455,Christian Schulz,
1728316,K. Wang,
144885083,A. Hussain,
145057220,Zhiqiang Zuo,
34651617,A. A. Sani,
1388006860,Monika Henzinger,
3132400,J. Shirako,
2351413,David M. Peixotto,
1699950,G. Filé,https://www.semanticscholar.org/author/1699950
39464932,A. Frisch,
1788572,H. Hosoya,
1684868,R. Giegerich,
2650873,L. Harris,https://www.semanticscholar.org/author/2650873
2001914,D. Dereniowski,https://www.semanticscholar.org/author/2001914
2851067,Wieslaw Kubiak,https://www.semanticscholar.org/author/2851067
49330779,D. Prot,
1401666142,Odile Bellenguez-Morineau,
145779958,B. Chen,
40157201,E. Coffman,
2146507,R. Hosseini,
49835487,Xiaojuan Jiang,
2422103,Kangbok Lee,
1596725134,Michael Pinedo,
2128476,H. Wimmel,
2161243,Yunhe Wang,
145896008,L. Jiao,
34472475,E. Erofeev,
2712330,A. Kfoury,https://www.semanticscholar.org/author/2712330
3349502,P. Urzyczyn,https://www.semanticscholar.org/author/3349502
1746617,G. Antoniou,
40560869,K. Voss,https://www.semanticscholar.org/author/40560869
1781880,F. Bause,
2209308,A. Xie,
69932288,Peter A. BeerelDepartment,
1714574,L. Lavagno,
1740109,A. Sangiovanni-Vincentelli,
2128261,I. Leahu,
1403834937,Juan-Pablo López-Grao,
2133012,J. Colom,
66340560,Wu Zhe-hui,
145442688,M. Piatkowski,
47606926,P. Mishra,
134178845,Javier Campos Laclaustra,
3453347,M. Suárez,
3710953,José-Manuel Colom,
2821571,J. Kriege,
3226185,Sang-Yun Kim,
1410386774,Chao Gu,
46947089,Z. Li,
13509699,A. Giua,
69005767,Manuel SilvaDpto,
2250851,Roxana Melinte,
48817847,Ioana Olga,
1712654,H. Mannila,https://www.semanticscholar.org/author/1712654
1724448,K. Räihä,https://www.semanticscholar.org/author/1724448
2799443,H. Jaakkola,
38239786,T. Mäkinen,
2320474,T. Varkoi,
2902624,V. Cotelea,
1795558,J. Demetrovics,
1681521,L. Rónyai,
2368688,H. Son,
2399742,N. Pouyanne,
143756545,M. S. Miguel,
89658427,C'ecile Mailler,
1700065,I. Mitrani,https://www.semanticscholar.org/author/1700065
143863761,J. H. Hine,https://www.semanticscholar.org/author/143863761
1762420,M. Gupta,
1802096,N. Hemachandra,
143665732,E. Altman,
1726907,Konstantin Avrachenkov,
1698080,U. Ayesta,
2396821,J. Venkateswaran,
145824595,V. Kavitha,
40545131,R. K. Sinha,
152744182,N. Hemachandra,
2523687,J. Venkateswaran,
31441986,Astrid R. Rühl,
1735115,Moshe Haviv,
1701183,J. Wal,
133611953,A. Junior,
1724011,M. Magalhães,
18855835,Ayush Rawal,
144388527,H. Feng,
145502289,V. Misra,
1926685,D. Rubenstein,
1679835,Refael Hassin,
145596553,J. Puerto,
145975994,F. R. Fernández,
1687890,C. Dovrolis,
3235832,D. Stiliadis,
145759577,P. Ramanathan,
37121193,J. Nair,
1715618,B. Yang,https://www.semanticscholar.org/author/1715618
145769492,Paul Gillard,https://www.semanticscholar.org/author/145769492
1808641,Marcelo Zanchetta do Nascimento,
2613519,Valério Ramos Batista,
2612680,Wendhel Raffa Coimbra,
144417021,C. Ferreira,
1941354,Fernando M. de Oliveira Filho,
2510826,C. Feremans,
143987766,M. Labbé,
144678073,G. Laporte,
145829255,M. Haouari,
2090008,Safa Bhar Layeb,
1692786,H. Sherali,
2123108,Young-Soo Myung,
145721651,B. Hu,
2678825,A. Mashkoor,
1797578,F. Kossak,
1690528,Alexander Egyed,
32356620,G. Ernst,
2865964,J. Pfähler,
24590076,Stefan Bodenmüller,
145731725,W. Reif,
48352630,Loredana Tec,
47598607,Q. Wang,
46636012,S. Schön,
37857833,A. Bianchi,
1747626,S. Pizzutilo,
2101805,G. Vessio,
1599415984,Alexander Raschke,
2451451,Frank Houdek,
46176744,G. Coulson,
1700173,G. Blair,
9072246,Y. El-khatib,
1749658,A. Mauthe,
47391193,Y. Marquer,
11139898,Frédéric Gava,
1722911,C. Beierle,
1712215986,Klaus-Dieter Schewe,
1708081,Y. Ameur,
3453302,Sarah Benyagoub,
1743868,M. Ouederni,
8355810,J. Pichler,
49943370,M. Moser,
2564824,Georg Buchgeher,
1755016,S. González,
3433067,Károly Bósa,
2383192,Andreea Buga,
34701189,Sorana Tania Nemes,
12036973,W. An,
35023759,E. Sherratt,
1478596411,Egon Borger,
1478596413,Klaus-Dieter Schewe Universita di Pisa,
88658902,D. D. Informatica,
52218370,Pisa,
1478455407,Italy Zhejiang University,
1478593832,Uiuc Institute,
97018969,Hai-ning,
152298626,China.,
25077745,Pornpan Songprasop,
3102422,F. Gava,
2466276,Albert Fleischmann,
1456133287,Michael Moser,
1626089803,Josef Pichler,
3325270,D. Grune,
145219982,C. Jacobs,
144079588,M. Kempf,https://www.semanticscholar.org/author/144079588
1723763,U. Güntzer,https://www.semanticscholar.org/author/1723763
144017417,M. Crochemore,
1398716192,Martin Farach-Colton,
2378645,H. Wing,
88013416,Kai,
9623937,Freeson Kaniwa,
2120450,V. M. Kuthadi,
3443404,Otlhapile Dinakenyane,
47697669,H. Schroeder,
144243460,Wing-kai. Hon,
1405504840,韓永楷.,
144821527,M. Broberg,
1775998,F. Bauer,https://www.semanticscholar.org/author/1775998
1761372,A. P. Ershov,https://www.semanticscholar.org/author/1761372
40454735,Manfred Paul,https://www.semanticscholar.org/author/40454735
1790022,A. Perlis,https://www.semanticscholar.org/author/1790022
87480199,Yu. O Moskalenko,
7235515,A. Barnett,
90017279,Verena Schiel,
4625167,A. Deveny,
15553637,J. Valsko,
9798687,W. Spironello,
79231798,C. Ross,
6979117,V. A. Payevsky,
51221489,Tosin P. Adewumi,
5821167,Patrik Sleziak,
4539529,K. Hlavčová,
6480753,J. Szolgay,
1712221,C. Meghini,https://www.semanticscholar.org/author/1712221
1778922,C. Thanos,https://www.semanticscholar.org/author/1778922
1774086,C. Banderier,
1788610,J. Kozik,
5700070,J. Bell,
1389931490,Ryoma Sin'ya,
47790729,Jean-Marie Nicolas,https://www.semanticscholar.org/author/47790729
1733738,Hussien Oakasha,
47463676,J. Mylopoulos,
2810613,V. Chaudhri,
1705358,D. Plexousakis,
1685859,T. Topaloglou,
1802431,H. Decker,
32486298,Jakob G. Thomsen,
144912258,C. Clausen,
144632484,K. J. Andersen,
144338643,J. Danaher,
2467004,David Willmor,
1901326,Xavier Schaefer,
50013143,L. Bat,
145397935,H. Christiansen,
3278979,Naci Ishakbeyoglu,
47928859,C. McKenzie,
1762890,A. Preece,
1405636599,Ahmed Ait-Bouziad,
1693179,I. Guessarian,
2445526,L. Vieille,
49961022,H. Ibrahim,
1802371,C. Medeiros,
1686151,F. Tompa,
145285783,G. Dong,
1695840,R. Topor,
1706235,A. Doucet,
33365402,M. Giese,
145903486,P. Roussel,
40073216,R. Kowalski,
1761310,C. Quix,
40613617,Xiang Li,
3338855,D. Kensche,
1803284,S. Geisler,
153683946,H. Decker,
1403049113,F. D. Muñoz-Escoí,
1403833453,J. E. Armendáriz-Iñigo,
1403833452,J. Juárez-Rodríguez,
1764956,Zarina Dzolkhifli,
87656074,H. Ibrahim,
2397973,L. S. Affendey,
48385295,A. A. Alwan,
1797593,N. I. Udzir,
1733877,L. Raschid,
144300729,J. Lobo,
143671486,Kit-Ying Hui,
153350398,Graham J. L. Kemp,
144864244,D. Braga,
32452484,A. Campi,
3103730,Alessandro Raffio,
3347983,Damiano Salvi,
104785306,P. Sáez,
3147943,Nicolas Magnier,
3036663,L. Liu,
1806112,M. Jeusfeld,
2283990,Liwen Lin,
2782119,B. Warboys,
1755401,A. Avron,
39945988,T. Y. Lee,
2092368,S. Sadiq,
14392067,D. Bucur,
67272431,J. J. Wortmann,
1766996,A. Lazovik,
3073114,B. Jin,
1730116,U. Lipeck,
1767174,A. Hameurlain,
145333165,R. Wagner,
2888751,A. Lopatenko,
39248015,X. Qian,
143931627,Raymond Reiter,
1779471,P. Madiraju,
1396926447,M. Embury,
38280594,L. Bravo,
2185612,L. Orman,
152999335,J. D. Paul,
2063820,R. Menzel,
1763907,A. Guessoum,
145378496,H. De Swart,
2711442,Ilias Tachmazidis,
50484601,Wolfgang Faber,
1795593,S. Böttcher,
2683127,Christian Mancas,
2335357,Federica Panella,
1730959,R. Demolombe,
1732582,N. Bidoit,
1693469,P. Bosc,
1688598,L. Cholvy,
1741623,O. Pivert,
144986814,M. Rousset,
1713677,K. Wan,
1740658,V. Alagar,
1398911404,S. Nienhuys-Cheng,
3181363,W. Laer,
1740042,L. D. Raedt,
1391018943,Jan.,
1709145,R. Ramakrishnan,
2239039,L. Cerro,
2244930,Naji Obeid,
1699357,S. Jajodia,
2376679,L. Strous,
1466225032,Andrea Neufeld Dipl. Inform.,
1466241584,Guido Moerkotte Dr.rer.nat.,
1466225379,Peter C. Loekemann Dr.ing.,
145988780,R. Kowalski,
3046356,F. Sadri,
118879340,P. Soper,
145889051,J. W. Lloyd,
118197447,R. Reiter,
113850609,Laura Mota Herranz,
1679427,M. Gavrilova,
145291187,A. Rocha,
35024357,C. Torre,
1718426,D. Taniar,
1711714,B. Apduhan,
40136143,M. Gertz,
2180998,D. Kowalewski,
3193518,A. Behrend,
145805588,A. Hunter,
1809337,Torsten Schaub,
3149614,Maria Rekouts,
33185308,Hong-Cheu Liu,
37673299,Daniela Musto,
145236328,G. Greco,
1757723,E. Zumpano,
144035515,Jianhua Shao,
2868536,A. Parthy,
138148671,Leo Silberstein,
152951349,Emily Kowalczyk,
137860347,John-Paul High,
2921954,A. Nagarajan,
144660366,A. Memon,
1735681,J. H. Doorn,
1765969,L. Rivero,
152519766,H. Decker,
1405343660,F.D. Munoz-Escoi,
1405533401,J.E. Armendariz-Inigo,
49895990,A.A. Alwan,
9309826,N. Udzir,
145757133,S. Misra,
1912802,Nadia Liétard,
145333595,U. Herzog,
2896776,J. Schlösser,
145501742,Paul W. P. J. Grefen,
1737896,J. Widom,
2710276,Elisa Quintarelli,
1785665,F. Schreiber,
1779997,L. Tanca,
1777876,J. Minker,
1725890,D. Seipel,
1712630,C. Zaniolo,
35252050,M. Bechtold,https://www.semanticscholar.org/author/35252050
1729426,O. Spaniol,https://www.semanticscholar.org/author/1729426
39786736,T. Noga,
52200066,M. Rybak,
2861948,N. Ristić,
3670455,V. Ajdžanović,
32145387,S. Trifunović,
31656632,N. Tanić,
4363928,Nada Bujisić,
4106821,V. Milošević,
105067380,Beáta Dobay,
92080664,I. Usoltsev,
47598835,R. Eichler,
47290554,A. Türler,
31707320,K. Musiał,
6487119,Z. Szeląg,
46742319,P. M. Zislis,https://www.semanticscholar.org/author/46742319
1683533,M. Overmars,https://www.semanticscholar.org/author/1683533
31412777,A. Andersson,
20982039,Rituparna Sinha,
49670574,S. Samaddar,
144987165,D. Bhattacharyya,
33253726,T. Kim,
1720133,C. Icking,
145398062,R. Klein,
34896921,A. Rosenberg,
1688605,H. Six,
2149889,M. Schrapp,
1736596,Bernhard Haeupler,
30721371,S. Sen,
93338271,A. Andersson,
47026500,Rituparna Samaddar,
2289541,M. Schlumberger,https://www.semanticscholar.org/author/2289541
143828137,J. Vuillemin,https://www.semanticscholar.org/author/143828137
13609162,F. Keusch,
1983955,Sergey Nepomnyachiy,
6788688,D. Boguszewski,
50711253,J. Adamczyk,
113620118,Katarzyna Kerbaum,
116802413,Bartłomiej Antoniak,
1403744587,Anna Obszyńska-Litwiniec,
152268660,D. Białoszewski,
1729333,V. Deineko,https://www.semanticscholar.org/author/1729333
1719023,R. Rudolf,https://www.semanticscholar.org/author/1719023
150067245,C. Weiß,
2336881,S. Knust,
2211624,N. V. Shakhlevich,
50018036,J. Hütter,
12826846,Cheng Mao,
2352281,P. Rigollet,
40536778,C. Lee,https://www.semanticscholar.org/author/40536778
2713500,Ro-Yu Wu,
7280963,Yue-Li Wang,
144744812,H. Lang,
1726046836,Alexander Beischl,
1787012,Viktor Leis,
1687211,P. Boncz,
103700567,T. Neumann,
144122431,A. Kemper,
153701364,V. Gupta,
1722905,J. Falmagne,
72519242,Nitin Arora,
2247680,P. K. Kaushik,
2912401,S. Kumar,
32477580,D. Hauschildt,https://www.semanticscholar.org/author/32477580
2962700,M. Jantzen,https://www.semanticscholar.org/author/2962700
6459024,N. M. Jan,
88374795,W. Fong,
2563310,N. H. Sarmin,
2990076,L. Kuppusamy,
21768657,I. Raman,
143992756,F. Bernardini,
1398838594,F. J. Romero-Campero,
1712183,N. Krasnogor,
3219148,G. Zetzsche,
1686711,M. Kudlek,
69049975,Gheorghe P Aun,
48407481,M. Cavaliere,
2520676,R. Mardare,
1824281,Sean Sedwards,
49109476,I. Ardelean,
2226682,C. Ferretti,
3073146,N. Sabadini,
1398355892,A. Riscos-Núñez,
3352020,V. Mihalache,
2115760,M. Ionescu,
3039170,Antonio Restivo,
3179527,Luca Roversi,
2713055,Ian McQuillan,
72190079,Facultat de Lletres,
71193527,Departament de Filologies,
1699413,A. Kelemenová,
1750172,Sárka Vavrecková,
121778095,H. Yen,
2389563,Jirí Techet,
145792022,M. A. Taha,
35196059,P. Hofman,
104374457,Y. Suzuki,
143848099,H. Tanaka,
1742006,T. Yokomori,
34720036,Bianca Popa,
1736986,D. Besozzi,
1903730,Filip Goldefus,
143716007,J. Pazos,
71240698,Diplom Informatiker,
2240350,Jacob Wieland,
2838219,A. Afroozeh,
2370876,Anastasia Izmaylova,
1632799958,LuÃ­s Eduardo de Souza Amorim,
2219597,M. J. Steindorfer,
49960892,E. Visser,
39889004,M. D. Adams,
1993034,Matthew Might,
3336104,Alan Leung,
143842808,J. Sarracino,
145655689,S. Lerner,
41070361,L. E. Amorim,
11167300,Anudhyan Boral,
144143284,R. Graham,https://www.semanticscholar.org/author/144143284
2272632,David Felber,
1715057,P. Gestwicki,
1752885,B. Jayaraman,
3468138,Adalat Jabrayilov,
3355944,Sven Mallach,
1724469,Petra Mutzel,
50331677,U. Rüegg,
1808523,R. V. Hanxleden,
29884985,T. Pop,
1699243,P. Pop,
145471203,P. Eles,
1684037,Zebo Peng,
2389251,Pedro Pinacho,
143830374,M. Solar,
40263032,Mario Inostroza,
143801151,R. Muñoz,
46378475,E. Popa,
8464483,M. Iacono,
144512429,Florin Pop,
40134922,Marc Adolf,
2290561,Yumei Huo,
3206726,Fuhui Wu,
1702864,Q. Wu,
40152652,Yusong Tan,
2093474,Sarad Venugopalan,
1691681,O. Sinnen,
34942958,K. Thanushkodi,
120767564,Jakob Ros,
1793243,D. Kafura,
1724909,V. Shen,
7483434,S. Fujita,
2295416,Masayuki Masukawa,
2821250,S. Tagashira,
2086488,Aravind Vasudevan,
3678005,S. Knight,
3312441,Jeremiah J. Wilke,
144895818,T. Gamblin,
144905780,Xing Chai,
48624980,W. Li,
2225820,Joongi Kim,
39702070,K. Jang,
1872952,Keunhong Lee,
1860521,Sangwook Ma,
2331557,Junhyun Shim,
33772810,S. Moon,
1786612,M. Drozdowski,
2972391,C. Bachmaier,
6981591,W. Brunner,
7735848,Gergö Lovász,
5807533,H. Wong,
50005344,P. Pop,
153632342,Jesús Israel Hernández Hernández,
50023010,Amit Khandelwal,
48108362,R. Sharma,
2274418,Devdatta Gangal,
1745413,A. Ranade,
9110380,Cunchang Gug,
3333005,Y. Mu,
1741190,S. Sankaranarayanan,
1680785,E. Vicario,
143619816,A. Rowe,
39983383,D. Goel,
143862426,R. Rajkumar,
2786939,K. V. Deeba,
33164102,Tharidu Fernando,
51192367,Nikita Gureev,
1709399,M. Matskin,
3389945,Michael Zwick,
1792142,T. Natschläger,
2986515,A. Kordon,
1708670,J. Blazewicz,
1398463473,P. Dell'Olmo,
3063746,Maximilian Aulbach,
145042680,M. Fink,
3090034,J. Schuhmann,
1732390,A. Wolff,
3027814,Joshua D. Carl,
145800351,Gautam Biswas,
1731195,Sandeep Neema,
1745621,T. Bapty,
48705456,Olga Rusanova,
2065373,Alexandr Korochkin,
1714890040,Valentina Turchyna,
1715746807,Kostiantyn Karavaiev,
1738980,M. Serna,
2735785,Robert Grandl,
1741860,S. Kandula,
46996520,S. Rao,
152426179,A. Akella,
2876647,J. Kulkarni,
46477167,H. Wu,
2679834,Xiayu Hua,
144390098,Z. Li,
144880098,Shangping Ren,
46579215,L. Versluis,
1760940,A. Iosup,
2004657,Wuzhao Li,
2014606,W. Guo,
38949835,Lei A Wang,
2209864,Xingjuan Cai,
144480005,A. Agarwal,
2300446,S. Colak,
10194906,J. Deane,
2613107,T. R. Rakes,
2083244,A. Badawi,
1716400,A. Shatnawi,
1718206,F. Graham,
144078507,Jia Mao,
144723049,G. Varghese,
1922985,P. Healy,
143705239,N. Nikolov,
2910806,A. Tarassov,
145139401,J. Branke,
2266949,A. Moukrim,
52133154,F. Guinand,
3133686,V. S. Gordon,
122048875,G. M. Levin,
73469938,Y. M. Shafransky,
71638970,Y. N. Sotskov,
2322816,A. Tuzikov,
1733437,V. Cristea,
1798072,T. Davidovic,
144009218,T. Crainic,
52108601,R. Maset,
1729477,S. A. Banawan,
145860593,N. Gupta,
1807195,U. Banerjee,
2639037,A. Kejariwal,
145330843,A. Nicolau,
47009350,Y. Ma,
50502115,B. Gong,
144931582,G. Finke,
144706542,P. Lemaire,
145422921,J. Proth,
1744003,M. Queyranne,
9017347,Khaoula Ben Abdellafou,
1832602,Hatem Hadda,
1805533,O. Korbaa,
2781847,Daniel Lázaro Cuadrado,
2168981,A. Ravn,
49225960,P. Koch,
2981991,P. Bellens,
21644330,J. M. Pérez,
3263625,F. Cabarcas,
48517165,A. Ramírez,
144637316,R. M. Badia,
1699563,J. Labarta,
1404234702,Ryosuke Kuramochi,
2905826,H. Nakahara,
36223662,P. Tiwari,
72771762,van Fjj Frank Ham,
1681319,Sergiu Rafiliu,
1778284,Markus Eiglsperger,
1950963,Martin Siebenhaller,
143918409,M. Kaufmann,
3144052,Junling Yuan,
145078777,J. Yuan,
2930245,Wanqi Li,
143983748,L. Cowen,
51017291,Emily Davis,
3092659,Salah Eddine Saidi,
1950072,Linpeng Tang,
2999876,Theodore L. Willke,
1403960742,H. Tabatabaee-Yazdi,
70625032,Viktor Mazetti,
70484617,Hannes Sörensson,
1735369,J. Sethuraman,
2278509,V. G. Timkovsky,
36802726,C. Huynh,
1705900,E. Huh,
2852450,Pai-Wei Lai,
11950728,Kevin Stock,
32817044,S. Rajbhandari,
144497869,S. Krishnamoorthy,
145293384,P. Sadayappan,
13450499,O. Svensson,
153384755,Y. Wen,
2904643,H. Xu,
3350219,Jiadong Yang,
3101311,S. Ostermann,
1718255,R. Prodan,
1719226,T. Fahringer,
1776848,D. Epema,
40651371,Ngoc-Khang Le,
37683770,Van-Thieu Vu,
1724788,Przemysław Kazienko,
1767875,Maciej Kiewra,
144631482,S. Andrei,
1720257,A. Cheng,
1820492,V. Radulescu,
1772099,D. Helmbold,
49265473,E. Mayr,
145719308,Gagandeep Singh,
113328752,Gurjyot Kaur,
145696419,L. Sousa,
34811662,Israel Gottlieb,
3346812,B. Obrenic,
2696730,Andreas Gleißner,
1759162,Ashish Gupta,
50773279,R. Garg,
1745030,P. Fatourou,
144800258,J. Arias,
121096816,Wojciech Penczek,
81574248,Teofil Sidoruk,
25700979,S. Shoval,
2022276352,Mahmoud Efatmaneshnik,
3293850,Nasi Tantitharanukul,
2582598,Juggapong Natwichai,
2055747,Pruet Boonma,
2725768,Antonis Troumpoukis,
2324548,S. Konstantopoulos,
2986656,Angelos Charalambidis,
34989992,Hamed Esfahani,
14760821,J. Fietz,
34228305,Qi Ke,
145327046,A. Kolomiets,
